#node	date	numeric date
NODE_0000205	2020-01-10	2020.025993
hCoV_19_Chongqing_ZX01_2020_EPI_ISL_408479	2020-01-23	2020.061475
NODE_0000206	2020-01-10	2020.025993
NODE_0000207	2020-01-10	2020.026166
hCoV_19_England_20110015106_2020_EPI_ISL_417306	2020-03-08	2020.184426
NODE_0000208	2020-01-10	2020.026166
hCoV_19_Taiwan_NTU02_2020_EPI_ISL_410218	2020-02-05	2020.096995
hCoV_19_Guangdong_GD2020115_P0009_2020_EPI_ISL_413884	2020-02-01	2020.086066
NODE_0000209	2020-01-10	2020.025993
NODE_0000210	2020-01-26	2020.070163
hCoV_19_Guangdong_GDFS2020127_P0026_2020_EPI_ISL_413874	2020-02-12	2020.116120
hCoV_19_Shanghai_SH0020_2020_EPI_ISL_416329	2020-02-01	2020.086066
NODE_0000211	2020-01-10	2020.025993
hCoV_19_Iceland_141_2020_EPI_ISL_417792	2020-03-13	2020.198087
hCoV_19_Hangzhou_ZJU_010_2020_EPI_ISL_418990	2020-02-03	2020.091530
NODE_0000212	2019-12-14	2019.952622
NODE_0000213	2020-02-08	2020.105191
hCoV_19_England_20122073102_2020_EPI_ISL_418675	2020-03-16	2020.206284
hCoV_19_England_200690300_2020_EPI_ISL_414042	2020-02-08	2020.105191
NODE_0000214	2019-12-14	2019.952622
NODE_0000215	2019-12-23	2019.978034
NODE_0000216	2020-01-14	2020.035526
hCoV_19_Vietnam_19_02S_2020_EPI_ISL_418267	2020-01-22	2020.058743
hCoV_19_Vietnam_19_01S_2020_EPI_ISL_418269	2020-01-22	2020.058743
NODE_0000217	2020-02-14	2020.120587
hCoV_19_USA_CA_CDPH_UC2_2020_EPI_ISL_413558	2020-02-27	2020.157104
NODE_0000218	2020-02-14	2020.120587
hCoV_19_USA_CA9_2020_EPI_ISL_412862	2020-02-23	2020.146175
NODE_0000219	2020-02-14	2020.120587
hCoV_19_USA_CA_CDPH_UC3_2020_EPI_ISL_413559	2020-02-27	2020.157104
hCoV_19_USA_CA_CDPH_UC4_2020_EPI_ISL_413561	2020-02-27	2020.157104
NODE_0000220	2019-12-14	2019.952622
NODE_0000221	2019-12-20	2019.969775
hCoV_19_England_20109050106_2020_EPI_ISL_417263	2020-03-06	2020.178962
NODE_0000222	2019-12-21	2019.971672
hCoV_19_USA_IL_1375_2020_EPI_ISL_420789	2020-03-01	2020.165301
NODE_0000223	2019-12-21	2019.971672
NODE_0000224	2020-03-12	2020.195355
hCoV_19_Pakistan_Manga_KPK_2020_EPI_ISL_419313	2020-03-12	2020.195355
hCoV_19_England_20136089402_2020_EPI_ISL_420642	2020-03-23	2020.225410
NODE_0000225	2019-12-21	2019.971672
NODE_0000226	2020-01-11	2020.028758
hCoV_19_Shanghai_SH0028_2020_EPI_ISL_416337	2020-02-04	2020.094262
NODE_0000227	2020-01-11	2020.028758
hCoV_19_Shanghai_SH0073_2020_EPI_ISL_416376	2020-02-05	2020.096995
NODE_0000228	2020-01-11	2020.028758
hCoV_19_England_20102000906_2020_EPI_ISL_415148	2020-03-03	2020.170765
NODE_0000229	2020-01-11	2020.028758
hCoV_19_England_20118137803_2020_EPI_ISL_420463	2020-03-12	2020.195355
NODE_0000230	2020-01-11	2020.028758
hCoV_19_Wales_PHWC_2707C_2020_EPI_ISL_422093	2020-03-29	2020.241803
NODE_0000231	2020-01-11	2020.028758
NODE_0000232	2020-03-02	2020.168033
hCoV_19_Netherlands_Oisterwijk_1364072_2020_EPI_ISL_413580	2020-03-02	2020.168033
hCoV_19_Netherlands_Utrecht_1364066_2020_EPI_ISL_413590	2020-03-02	2020.168033
NODE_0000233	2020-01-11	2020.028758
hCoV_19_Zhejiang_WZ_01_2020_EPI_ISL_404227	2020-01-16	2020.042350
hCoV_19_Australia_VIC96_2020_EPI_ISL_419807	2020-03-16	2020.206284
NODE_0000234	2019-12-21	2019.971672
hCoV_19_Guangdong_20SF201_2020_EPI_ISL_406538	2020-01-23	2020.061475
NODE_0000235	2019-12-21	2019.971672
NODE_0000236	2019-12-21	2019.971672
hCoV_19_Guangdong_GDSZ202008_P0020_2020_EPI_ISL_413866	2020-02-05	2020.096995
NODE_0000237	2019-12-21	2019.971672
hCoV_19_Wuhan_WH01_2019_EPI_ISL_406798	2019-12-26	2019.984932
hCoV_19_England_20110097506_2020_EPI_ISL_417313	2020-03-08	2020.184426
NODE_0000238	2020-01-13	2020.034740
hCoV_19_Zhejiang_WZ_02_2020_EPI_ISL_404228	2020-01-17	2020.045082
NODE_0000239	2020-01-14	2020.036669
hCoV_19_Taiwan_CGMH_CGU_01_2020_EPI_ISL_411915	2020-01-25	2020.066940
NODE_0000240	2020-01-15	2020.038553
NODE_0000241	2020-01-23	2020.061475
hCoV_19_Guangdong_2020XN4433_P0040_2020_EPI_ISL_413852	2020-01-30	2020.080601
hCoV_19_Hangzhou_HZCDC0162_2020_EPI_ISL_421224	2020-01-23	2020.061475
NODE_0000242	2020-01-15	2020.040417
hCoV_19_Hangzhou_HZCDC0135_2020_EPI_ISL_421225	2020-01-22	2020.058743
NODE_0000243	2020-01-16	2020.042480
NODE_0000244	2020-01-16	2020.042480
hCoV_19_Shanghai_SH0121_2020_EPI_ISL_416405	2020-02-02	2020.088798
hCoV_19_Shanghai_SH0054_2020_EPI_ISL_416362	2020-02-02	2020.088798
NODE_0000245	2020-01-17	2020.044404
hCoV_19_Hangzhou_HZCDC0001_2020_EPI_ISL_407313	2020-01-19	2020.050546
NODE_0005444	2020-01-17	2020.046267
hCoV_19_Hangzhou_HZCDC0119_2020_EPI_ISL_421226	2020-01-22	2020.058743
NODE_0005445	2020-01-18	2020.048249
hCoV_19_Hangzhou_HZCDC0091L_2020_EPI_ISL_421227	2020-01-21	2020.056011
NODE_0005446	2020-01-19	2020.050189
hCoV_19_Hangzhou_HZCDC0090L_2020_EPI_ISL_421229	2020-01-21	2020.056011
NODE_0005447	2020-01-20	2020.052057
hCoV_19_Hangzhou_HZCDC0049L_2020_EPI_ISL_421231	2020-01-21	2020.056011
NODE_0005448	2020-01-20	2020.054054
hCoV_19_Hangzhou_HZCDC0048L_2020_EPI_ISL_421232	2020-01-21	2020.056011
NODE_0005449	2020-01-21	2020.056011
hCoV_19_Hangzhou_HZCDC0048_2020_EPI_ISL_421233	2020-01-21	2020.056011
NODE_0005450	2020-02-09	2020.107923
hCoV_19_Shanghai_SH0119_2020_EPI_ISL_416404	2020-02-09	2020.107923
NODE_0005451	2020-03-17	2020.209016
hCoV_19_Iceland_274_2020_EPI_ISL_417602	2020-03-17	2020.209016
hCoV_19_Iceland_263_2020_EPI_ISL_417591	2020-03-17	2020.209016
NODE_0000246	2019-12-14	2019.952622
NODE_0000247	2019-12-14	2019.952622
NODE_0000248	2019-12-14	2019.952622
hCoV_19_Wuhan_IPBCAMS_WH_01_2019_EPI_ISL_402123	2019-12-24	2019.979452
NODE_0000249	2020-03-05	2020.174921
hCoV_19_England_SHEF_C0770_2020_EPI_ISL_420239	2020-03-23	2020.225410
hCoV_19_Wales_PHWC_261E3_2020_EPI_ISL_422323	2020-03-25	2020.230874
NODE_0000250	2020-01-22	2020.059878
NODE_0000251	2020-01-22	2020.059878
NODE_0000252	2020-03-10	2020.190666
hCoV_19_Latvia_0002_2020_EPI_ISL_421654	2020-03-25	2020.230874
NODE_0000253	2020-03-11	2020.192623
hCoV_19_Netherlands_NoordBrabant_60_2020_EPI_ISL_415516	2020-03-11	2020.192623
hCoV_19_Finland_13M79_2020_EPI_ISL_418398	2020-03-13	2020.198087
NODE_0000254	2020-02-17	2020.130163
hCoV_19_Wales_PHWC_245AD_2020_EPI_ISL_419430	2020-03-17	2020.209016
NODE_0000255	2020-02-17	2020.130163
hCoV_19_Wales_PHWC_24631_2020_EPI_ISL_419432	2020-03-17	2020.209016
hCoV_19_Ireland_Cork2_2020_EPI_ISL_417432	2020-03-08	2020.184426
NODE_0000256	2020-01-22	2020.059878
NODE_0000257	2020-01-28	2020.074639
hCoV_19_Wales_PHWC_23CB8_2020_EPI_ISL_418101	2020-03-15	2020.203552
hCoV_19_Shangrao_JX1178_2020_EPI_ISL_421254	2020-02-03	2020.091530
NODE_0000258	2020-03-10	2020.189575
hCoV_19_Wales_PHWC_24FFA_2020_EPI_ISL_420944	2020-03-21	2020.219945
NODE_0000259	2020-03-10	2020.189575
hCoV_19_Wales_PHWC_25B04_2020_EPI_ISL_422116	2020-03-24	2020.228142
NODE_0000260	2020-03-10	2020.189575
hCoV_19_Wales_PHWC_25B13_2020_EPI_ISL_422240	2020-03-25	2020.230874
hCoV_19_Wales_PHWC_2414F_2020_EPI_ISL_418148	2020-03-16	2020.206284
NODE_0000261	2020-01-02	2020.005378
NODE_0000262	2020-01-02	2020.005378
NODE_0000263	2020-01-23	2020.061191
hCoV_19_Malaysia_MKAK_CL_2020_5045_2020_EPI_ISL_416829	2020-02-20	2020.137978
NODE_0000264	2020-01-24	2020.063112
hCoV_19_Singapore_36_2020_EPI_ISL_422429	2020-02-16	2020.127049
NODE_0000265	2020-01-24	2020.064983
hCoV_19_Singapore_6_2020_EPI_ISL_410537	2020-02-09	2020.107923
NODE_0000266	2020-01-25	2020.066940
hCoV_19_Singapore_2_2020_EPI_ISL_407987	2020-01-25	2020.066940
hCoV_19_Malaysia_MKAK_CL_2020_5047_2020_EPI_ISL_416866	2020-02-20	2020.137978
NODE_0000267	2020-01-14	2020.036020
hCoV_19_Shanghai_SH01_2020_EPI_ISL_414510	2020-02-02	2020.088798
NODE_0000268	2020-01-14	2020.036020
hCoV_19_Guangdong_GD2020080_P0010_2020_EPI_ISL_413861	2020-02-01	2020.086066
NODE_0000269	2020-01-14	2020.036020
hCoV_19_Shanghai_SH0112_2020_EPI_ISL_416400	2020-02-02	2020.088798
NODE_0000270	2020-01-14	2020.036020
hCoV_19_Guangdong_GD2020134_P0031_2020_EPI_ISL_413883	2020-02-02	2020.088798
NODE_0000271	2020-01-14	2020.036020
hCoV_19_Guangdong_GD2020258_P0018_2020_EPI_ISL_413878	2020-02-09	2020.107923
hCoV_19_Shanghai_SH0060_2020_EPI_ISL_416367	2020-02-01	2020.086066
NODE_0000272	2020-01-10	2020.025878
NODE_0000273	2020-01-10	2020.025878
NODE_0000274	2020-03-07	2020.181694
hCoV_19_England_20109052506_2020_EPI_ISL_417276	2020-03-07	2020.181694
hCoV_19_England_20124101302_2020_EPI_ISL_418741	2020-03-18	2020.211749
NODE_0000275	2020-02-20	2020.138734
hCoV_19_France_Lyon_06573_2020_EPI_ISL_417335	2020-03-06	2020.178962
NODE_0000276	2020-02-20	2020.138734
hCoV_19_Netherlands_Rotterdam_1363790_2020_EPI_ISL_413582	2020-03-01	2020.165301
NODE_0000277	2020-02-20	2020.138734
hCoV_19_Netherlands_ZuidHolland_21_2020_EPI_ISL_414563	2020-03-03	2020.170765
NODE_0000278	2020-03-04	2020.173497
hCoV_19_Netherlands_Utrecht_12_2020_EPI_ISL_414462	2020-03-04	2020.173497
hCoV_19_Netherlands_ZuidHolland_7_2020_EPI_ISL_414467	2020-03-05	2020.176230
NODE_0000279	2020-01-10	2020.025878
NODE_0000280	2020-01-22	2020.058743
hCoV_19_Hangzhou_HZ62_2020_EPI_ISL_418503	2020-01-22	2020.058743
NODE_0000281	2020-03-06	2020.179418
hCoV_19_Wales_PHWC_25A9E_2020_EPI_ISL_422349	2020-03-24	2020.228142
hCoV_19_Wales_PHWC_26435_2020_EPI_ISL_422334	2020-03-27	2020.236339
NODE_0000282	2020-01-10	2020.025878
NODE_0000283	2020-01-15	2020.040213
hCoV_19_Jiangsu_JS01_2020_EPI_ISL_411950	2020-01-23	2020.061475
NODE_0000284	2020-01-18	2020.048947
hCoV_19_Guangdong_2020XN4239_P0034_2020_EPI_ISL_413888	2020-01-30	2020.080601
hCoV_19_Shanghai_SH0031_2020_EPI_ISL_416340	2020-02-02	2020.088798
NODE_0000285	2020-02-07	2020.103055
hCoV_19_Wales_PHWC_25023_2020_EPI_ISL_420945	2020-03-21	2020.219945
NODE_0000286	2020-03-11	2020.192623
hCoV_19_Singapore_33_2020_EPI_ISL_420111	2020-03-12	2020.195355
hCoV_19_Singapore_33_2020_EPI_ISL_420110	2020-03-11	2020.192623
NODE_0000287	2019-12-21	2019.971163
NODE_0000288	2019-12-21	2019.972056
NODE_0000289	2020-01-09	2020.023449
NODE_0000290	2020-03-03	2020.169540
hCoV_19_England_SHEF_BFFE5_2020_EPI_ISL_418321	2020-03-25	2020.230874
hCoV_19_Australia_VIC78_2020_EPI_ISL_419790	2020-03-14	2020.200820
NODE_0000291	2020-01-10	2020.025495
NODE_0000292	2020-01-20	2020.052423
hCoV_19_Hangzhou_HZCDC0091_2020_EPI_ISL_421228	2020-01-21	2020.056011
NODE_0000293	2020-01-21	2020.056011
hCoV_19_Hangzhou_HZCDC0090_2020_EPI_ISL_421230	2020-01-21	2020.056011
NODE_0000294	2020-02-06	2020.100542
hCoV_19_HongKong_HKPU60_0802_2020_EPI_ISL_419228	2020-02-17	2020.129781
hCoV_19_Hong_Kong_HKPU66_2501_2020_EPI_ISL_419242	2020-02-23	2020.146175
NODE_0000295	2020-01-10	2020.025495
NODE_0000296	2020-01-10	2020.025495
hCoV_19_Shanghai_SH0027_2020_EPI_ISL_416336	2020-02-01	2020.086066
hCoV_19_England_SHEF_C06A0_2020_EPI_ISL_420280	2020-03-21	2020.219945
NODE_0000297	2020-01-14	2020.036320
hCoV_19_SouthKorea_KCDC12_2020_EPI_ISL_412872	2020-02-01	2020.086066
NODE_0000298	2020-01-16	2020.042145
hCoV_19_Jiangsu_IVDC_JS_001_2020_EPI_ISL_408488	2020-01-19	2020.050546
hCoV_19_France_RA739_2020_EPI_ISL_410486	2020-02-08	2020.105191
NODE_0000299	2019-12-21	2019.972056
NODE_0000300	2020-01-11	2020.027436
hCoV_19_China_WF0003_2020_EPI_ISL_413693	2020-01-31	2020.083333
hCoV_19_HongKong_Case6_21012020_2020_EPI_ISL_417178	2020-01-25	2020.066940
NODE_0000301	2019-12-21	2019.972056
NODE_0000302	2019-12-22	2019.974805
hCoV_19_England_SHEF_C0673_2020_EPI_ISL_420251	2020-03-25	2020.230874
NODE_0000303	2019-12-23	2019.976189
hCoV_19_HongKong_HKPU57_0702_2020_EPI_ISL_419227	2020-02-15	2020.124317
NODE_0000304	2019-12-26	2019.984639
hCoV_19_Wuhan_IVDC_HB_envF13_20_2020_EPI_ISL_408514	2020-01-01	2020.001366
hCoV_19_Wuhan_IVDC_HB_envF13_21_2020_EPI_ISL_408515	2020-01-01	2020.001366
NODE_0000305	2020-01-15	2020.039486
NODE_0005249	2020-01-20	2020.054054
hCoV_19_Hangzhou_HZ91_2020_EPI_ISL_418507	2020-01-21	2020.056011
NODE_0005250	2020-01-21	2020.056011
hCoV_19_Hangzhou_HZ49_2020_EPI_ISL_418442	2020-01-21	2020.056011
hCoV_19_Hangzhou_HZ48_2020_EPI_ISL_418441	2020-01-21	2020.056011
NODE_0005251	2020-01-16	2020.041498
NODE_0005252	2020-01-21	2020.056011
hCoV_19_Hangzhou_HZ90_2020_EPI_ISL_418506	2020-01-21	2020.056011
hCoV_19_Hangzhou_HZ79_2020_EPI_ISL_418504	2020-01-21	2020.056011
NODE_0005512	2020-01-16	2020.043360
hCoV_19_Hangzhou_HZ638_2020_EPI_ISL_418515	2020-01-25	2020.066940
NODE_0005513	2020-01-17	2020.045337
hCoV_19_Hangzhou_HZ576_2020_EPI_ISL_418514	2020-01-25	2020.066940
NODE_0005514	2020-01-18	2020.047272
hCoV_19_Hangzhou_HZ551_2020_EPI_ISL_418513	2020-01-25	2020.066940
NODE_0005515	2020-01-18	2020.049138
hCoV_19_Hangzhou_HZ481_2020_EPI_ISL_418512	2020-01-25	2020.066940
NODE_0005516	2020-01-19	2020.051129
hCoV_19_Hangzhou_HZ477_2020_EPI_ISL_418511	2020-01-24	2020.064208
NODE_0005517	2020-01-20	2020.053078
hCoV_19_Hangzhou_HZ185_2020_EPI_ISL_418510	2020-01-23	2020.061475
NODE_0005518	2020-01-21	2020.054984
hCoV_19_Hangzhou_HZ178_2020_EPI_ISL_418509	2020-01-23	2020.061475
NODE_0005519	2020-01-21	2020.056846
hCoV_19_Hangzhou_HZ162_2020_EPI_ISL_418508	2020-01-23	2020.061475
NODE_0005520	2020-01-22	2020.058743
hCoV_19_Hangzhou_HZ60_2020_EPI_ISL_418502	2020-01-22	2020.058743
NODE_0005521	2020-03-03	2020.170765
hCoV_19_Canada_BC_40860_2020_EPI_ISL_415583	2020-03-03	2020.170765
hCoV_19_Ireland_COR_20134_2020_EPI_ISL_414487	2020-03-04	2020.173497
NODE_0000306	2019-12-21	2019.971163
hCoV_19_England_200690756_2020_EPI_ISL_414044	2020-02-08	2020.105191
NODE_0000307	2019-12-21	2019.971163
NODE_0000308	2019-12-21	2019.971163
NODE_0000309	2019-12-21	2019.971163
hCoV_19_Wuhan_WH03_2020_EPI_ISL_406800	2020-01-01	2020.001366
NODE_0000310	2019-12-21	2019.971163
NODE_0000311	2020-01-11	2020.028689
hCoV_19_Jiangxi_IVDC_JX_002_2020_EPI_ISL_408486	2020-01-11	2020.028689
hCoV_19_Pingxiang_JX5_2020_EPI_ISL_421252	2020-01-11	2020.028689
NODE_0000312	2019-12-21	2019.971163
hCoV_19_USA_CruiseA_11_2020_EPI_ISL_413616	2020-02-17	2020.129781
hCoV_19_Wuhan_WIV07_2019_EPI_ISL_402130	2019-12-30	2019.995890
NODE_0000313	2019-12-21	2019.971163
NODE_0000314	2019-12-21	2019.971163
hCoV_19_Wuhan_IPBCAMS_WH_03_2019_EPI_ISL_403930	2019-12-30	2019.995890
hCoV_19_Wuhan_WIV05_2019_EPI_ISL_402128	2019-12-30	2019.995890
NODE_0000315	2019-12-21	2019.971163
hCoV_19_Wuhan_IPBCAMS_WH_05_2020_EPI_ISL_403928	2020-01-01	2020.001366
NODE_0000316	2020-01-01	2020.000006
hCoV_19_Hangzhou_ZJU_03_2020_EPI_ISL_416044	2020-01-25	2020.066940
hCoV_19_Canada_ON_PHL7512_2020_EPI_ISL_418379	2020-03-13	2020.198087
NODE_0000317	2019-12-25	2019.982284
NODE_0000318	2019-12-26	2019.984181
hCoV_19_England_200641094_2020_EPI_ISL_414040	2020-02-05	2020.096995
NODE_0000319	2019-12-26	2019.986145
NODE_0000320	2019-12-26	2019.986145
NODE_0000321	2019-12-26	2019.986145
hCoV_19_Hangzhou_ZJU_07_2020_EPI_ISL_416425	2020-02-03	2020.091530
hCoV_19_USA_CruiseA_8_2020_EPI_ISL_413613	2020-02-17	2020.129781
NODE_0000322	2019-12-26	2019.986145
NODE_0000323	2020-02-22	2020.143995
hCoV_19_Wales_PHWC_25C98_2020_EPI_ISL_422276	2020-03-23	2020.225410
hCoV_19_USA_MN135_MDH135_2020_EPI_ISL_421691	2020-03-16	2020.206284
NODE_0000324	2019-12-26	2019.986145
hCoV_19_Shanghai_SH0036_2020_EPI_ISL_416345	2020-02-04	2020.094262
NODE_0000325	2019-12-31	2019.997967
hCoV_19_Wales_PHWC_26F70_2020_EPI_ISL_422174	2020-03-29	2020.241803
NODE_0000326	2019-12-31	2019.997967
hCoV_19_Shanghai_SH0007_2020_EPI_ISL_416320	2020-01-28	2020.075137
hCoV_19_USA_UT_00159_2020_EPI_ISL_420805	2020-03-14	2020.200820
NODE_0000327	2019-12-27	2019.988128
NODE_0005285	2019-12-28	2019.990069
hCoV_19_Wuhan_HBCDC_HB_03_2019_EPI_ISL_412899	2019-12-30	2019.995890
NODE_0005286	2019-12-29	2019.991936
hCoV_19_Wuhan_IPBCAMS_WH_04_2019_EPI_ISL_403929	2019-12-30	2019.995890
NODE_0005287	2019-12-29	2019.993933
hCoV_19_Wuhan_WIV06_2019_EPI_ISL_402129	2019-12-30	2019.995890
NODE_0005288	2019-12-30	2019.995890
hCoV_19_Wuhan_WIV04_2019_EPI_ISL_402124	2019-12-30	2019.995890
hCoV_19_Wuhan_IVDC_HB_01_2019_EPI_ISL_402119	2019-12-30	2019.995890
NODE_0005544	2019-12-30	2019.994832
hCoV_19_China_WHU02_2020_EPI_ISL_406717	2020-01-02	2020.004098
NODE_0005545	2019-12-30	2019.996692
hCoV_19_China_WHU01_2020_EPI_ISL_406716	2020-01-02	2020.004098
NODE_0005546	2019-12-31	2019.998630
hCoV_19_Wuhan_Hu_1_2019_EPI_ISL_402125	2019-12-31	2019.998630
NODE_0005547	2020-01-08	2020.020492
hCoV_19_Nonthaburi_61_2020_EPI_ISL_403962	2020-01-08	2020.020492
NODE_0005548	2020-01-13	2020.034153
hCoV_19_Nonthaburi_74_2020_EPI_ISL_403963	2020-01-13	2020.034153
NODE_0005549	2020-01-19	2020.051343
NODE_0005550	2020-01-22	2020.058743
hCoV_19_Hangzhou_ZJU_05_2020_EPI_ISL_415711	2020-01-22	2020.058743
NODE_0005551	2020-01-24	2020.064208
hCoV_19_Hangzhou_ZJU_04_2020_EPI_ISL_416046	2020-01-24	2020.064208
hCoV_19_Jiangsu_JS03_2020_EPI_ISL_411953	2020-01-24	2020.064208
NODE_0005552	2020-01-20	2020.053279
hCoV_19_Hangzhou_HZ_1_2020_EPI_ISL_406970	2020-01-20	2020.053279
NODE_0005553	2020-01-23	2020.061475
hCoV_19_Japan_OS_20_07_1_2020_EPI_ISL_410532	2020-01-23	2020.061475
NODE_0005554	2020-01-25	2020.066940
hCoV_19_Japan_NA_20_05_1_2020_EPI_ISL_410531	2020-01-25	2020.066940
NODE_0005555	2020-01-28	2020.075137
hCoV_19_Taiwan_4_2020_EPI_ISL_411927	2020-01-28	2020.075137
NODE_0005556	2020-02-16	2020.127824
NODE_0005557	2020-02-17	2020.130557
NODE_0005558	2020-02-18	2020.132514
hCoV_19_USA_CruiseA_15_2020_EPI_ISL_413620	2020-02-18	2020.132514
hCoV_19_USA_CruiseA_3_2020_EPI_ISL_413608	2020-02-18	2020.132514
NODE_0005559	2020-02-18	2020.132514
hCoV_19_USA_CruiseA_19_2020_EPI_ISL_414479	2020-02-18	2020.132514
hCoV_19_USA_CruiseA_16_2020_EPI_ISL_413621	2020-02-18	2020.132514
NODE_0005560	2020-02-17	2020.129781
hCoV_19_USA_CruiseA_9_2020_EPI_ISL_413614	2020-02-17	2020.129781
NODE_0005561	2020-02-19	2020.136021
NODE_0005562	2020-02-20	2020.137978
hCoV_19_USA_CruiseA_22_2020_EPI_ISL_414481	2020-02-21	2020.140710
hCoV_19_USA_CruiseA_13_2020_EPI_ISL_413618	2020-02-20	2020.137978
NODE_0005563	2020-02-21	2020.140710
hCoV_19_USA_CruiseA_5_2020_EPI_ISL_413610	2020-02-21	2020.140710
NODE_0005564	2020-02-23	2020.146175
hCoV_19_Hefei_2_2020_EPI_ISL_412026	2020-02-23	2020.146175
NODE_0005565	2020-03-01	2020.165301
hCoV_19_USA_IL_1293_2020_EPI_ISL_420790	2020-03-01	2020.165301
NODE_0005566	2020-03-06	2020.178962
hCoV_19_Singapore_28_2020_EPI_ISL_420105	2020-03-06	2020.178962
NODE_0005567	2020-03-10	2020.189891
hCoV_19_Singapore_31_2020_EPI_ISL_420108	2020-03-10	2020.189891
hCoV_19_Singapore_32_2020_EPI_ISL_420109	2020-03-11	2020.192623
NODE_0000328	2019-12-25	2019.982284
NODE_0000329	2019-12-25	2019.982284
NODE_0000330	2019-12-25	2019.982284
NODE_0000331	2020-02-01	2020.086066
hCoV_19_Shanghai_SH0067_2020_EPI_ISL_416370	2020-02-01	2020.086066
hCoV_19_Shanghai_SH0076_2020_EPI_ISL_416379	2020-02-01	2020.086066
NODE_0000332	2020-01-22	2020.060075
hCoV_19_Guangzhou_GZMU0014_2020_EPI_ISL_414692	2020-02-25	2020.151639
NODE_0000333	2020-01-22	2020.060075
hCoV_19_Guangdong_2020XN4448_P0002_2020_EPI_ISL_413857	2020-01-31	2020.083333
NODE_0000334	2020-01-22	2020.060075
hCoV_19_Guangdong_GD2020139_P0007_2020_EPI_ISL_413882	2020-02-02	2020.088798
hCoV_19_Shanghai_SH0039_2020_EPI_ISL_416348	2020-02-06	2020.099727
NODE_0000335	2019-12-25	2019.982284
hCoV_19_China_WF0024_2020_EPI_ISL_413753	2020-02-01	2020.086066
NODE_0000336	2020-01-14	2020.037928
NODE_0000337	2020-01-14	2020.037928
hCoV_19_Shanghai_SH0083_2020_EPI_ISL_416384	2020-02-04	2020.094262
hCoV_19_Shanghai_SH0038_2020_EPI_ISL_416347	2020-02-06	2020.099727
NODE_0000338	2020-02-04	2020.094262
hCoV_19_Shanghai_SH0044_2020_EPI_ISL_416353	2020-02-04	2020.094262
NODE_0005579	2020-02-08	2020.105966
hCoV_19_Shanghai_SH0101_2020_EPI_ISL_416393	2020-02-09	2020.107923
NODE_0005580	2020-02-09	2020.107923
hCoV_19_Shanghai_SH0102_2020_EPI_ISL_416394	2020-02-14	2020.121585
hCoV_19_Shanghai_SH0077_2020_EPI_ISL_416380	2020-02-09	2020.107923
NODE_0000339	2019-12-25	2019.982284
hCoV_19_Norway_2087_2020_EPI_ISL_420151	2020-03-17	2020.209016
NODE_0000340	2019-12-25	2019.982284
NODE_0000341	2019-12-25	2019.982284
hCoV_19_Taiwan_NTU07_2020_EPI_ISL_422410	2020-03-13	2020.198087
NODE_0000342	2020-02-26	2020.154372
hCoV_19_USA_WA_5030_2020_EPI_ISL_419555	2020-02-27	2020.157104
hCoV_19_USA_CA_2602_2020_EPI_ISL_419554	2020-02-26	2020.154372
NODE_0000343	2019-12-25	2019.982284
NODE_0000344	2019-12-25	2019.982284
hCoV_19_USA_CruiseA_10_2020_EPI_ISL_413615	2020-02-17	2020.129781
NODE_0000345	2019-12-29	2019.993925
NODE_0000346	2019-12-29	2019.993925
hCoV_19_Australia_NSW02_2020_EPI_ISL_408976	2020-01-22	2020.058743
hCoV_19_Shanghai_SH0106_2020_EPI_ISL_416396	2020-02-10	2020.110656
NODE_0000347	2020-01-02	2020.005417
NODE_0000348	2020-01-23	2020.061790
hCoV_19_Hangzhou_ZJU_06_2020_EPI_ISL_416047	2020-02-02	2020.088798
hCoV_19_Shanghai_SH0047_2020_EPI_ISL_416355	2020-02-04	2020.094262
NODE_0000349	2020-01-12	2020.031087
hCoV_19_Shanghai_SH0085_2020_EPI_ISL_416385	2020-01-30	2020.080601
hCoV_19_Shanghai_SH0094_2020_EPI_ISL_416390	2020-01-31	2020.083333
NODE_0000350	2019-12-25	2019.982284
NODE_0000351	2019-12-25	2019.982284
hCoV_19_HongKong_case2_VB20017970_2020_EPI_ISL_417064	2020-01-21	2020.056011
NODE_0000352	2020-01-03	2020.008166
NODE_0000353	2020-01-21	2020.057252
hCoV_19_Shangrao_JX1176_2020_EPI_ISL_421251	2020-02-03	2020.091530
hCoV_19_Shangrao_JX1177_2020_EPI_ISL_421250	2020-02-03	2020.091530
NODE_0000354	2020-01-19	2020.049872
hCoV_19_Australia_VIC180_2020_EPI_ISL_419877	2020-03-19	2020.214481
NODE_0000355	2020-01-19	2020.049872
NODE_0000356	2020-01-19	2020.049872
hCoV_19_Japan_AI_I_004_2020_EPI_ISL_407084	2020-01-25	2020.066940
hCoV_19_Belgium_MSE_0324121_2020_EPI_ISL_420378	2020-03-24	2020.228142
NODE_0000357	2020-03-07	2020.182469
NODE_0000358	2020-03-08	2020.183724
hCoV_19_Australia_VIC132_2020_EPI_ISL_419825	2020-03-22	2020.222678
hCoV_19_Australia_VIC242_2020_EPI_ISL_419937	2020-03-21	2020.219945
NODE_0000359	2020-03-08	2020.184426
hCoV_19_England_20110059306_2020_EPI_ISL_417312	2020-03-08	2020.184426
NODE_0000360	2020-03-08	2020.184426
hCoV_19_Wales_PHWC_24F36_2020_EPI_ISL_420943	2020-03-21	2020.219945
